experiment,model,layer,domain,all_delta_auc,all_meta_mj_auc,all_truth_gt_auc,cb_cluster_n_boot_valid,cb_delta_auc,cb_delta_auc_ci_high,cb_delta_auc_ci_low,cb_delta_auc_p_le_zero,cb_meta_mj_auc,cb_meta_mj_auc_ci_high,cb_meta_mj_auc_ci_low,cb_question_clusters,cb_sample_size,cb_truth_gt_auc,cb_truth_gt_auc_ci_high,cb_truth_gt_auc_ci_low,fold_empty_quadrants,n_splits,question_clusters,sample_size,seed
Exp2A_GroupKFold,qwen25_14b,0,movies,-0.008531206659344481,0.5406373954599761,0.5491686021193206,1000,0.02826330532212884,0.09100451732549701,-0.04399133239576257,0.224,0.48516526610644256,0.5310447090571252,0.43427768265859057,1274,1340,0.4569019607843137,0.5099538526207598,0.40761215088414465,,5,1659,3320,3094174716
Exp2A_GroupKFold,qwen25_14b,1,movies,-0.0007387705158414803,0.5417855436081243,0.5425243141239657,1000,0.0192885154061625,0.08339352847474665,-0.05023774899037606,0.311,0.4781008403361345,0.5255819139189821,0.43107358335609697,1274,1340,0.458812324929972,0.5118518746710693,0.41233978153132983,,5,1659,3320,2200668603
Exp2A_GroupKFold,qwen25_14b,2,movies,-0.0054692504092458405,0.5475794504181601,0.553048700827406,1000,0.012778711484593863,0.07824191414863797,-0.059196116796125575,0.361,0.4804761904761905,0.53311115192389,0.4304178810011966,1274,1340,0.46769747899159664,0.5157445988741984,0.4186432326260297,,5,1659,3320,3561493641
Exp2A_GroupKFold,qwen25_14b,3,movies,-0.036672624513687135,0.5623667861409797,0.5990394106546668,1000,-0.015120448179271717,0.06625611701281556,-0.10341687490530842,0.622,0.4720392156862745,0.517881632633963,0.4246523961170753,1274,1340,0.4871596638655462,0.535539041623388,0.4383364531860484,,5,1659,3320,3886659664
Exp2A_GroupKFold,qwen25_14b,4,movies,-0.03161307955837678,0.5624080047789726,0.5940210843373493,1000,-0.018336134453781516,0.06794714022050066,-0.10041214437171322,0.678,0.47546778711484594,0.5260932016169791,0.42675839073717864,1274,1340,0.49380392156862746,0.5463842878307987,0.4448183843675061,,5,1659,3320,3144243724
Exp2A_GroupKFold,qwen25_14b,5,movies,-0.007499384591958536,0.5776929510155316,0.5851923356074902,1000,0.005652661064425746,0.08538024132027983,-0.08232093301042974,0.459,0.5074397759103642,0.5535141260832164,0.45803433290021633,1274,1340,0.5017871148459384,0.5536881738575877,0.4531739180318286,,5,1659,3320,3213731801
Exp2A_GroupKFold,qwen25_14b,6,movies,0.002991067348376064,0.5782407407407407,0.5752496733923647,1000,0.007036414565826377,0.0922229296307292,-0.07477175413738103,0.426,0.5093501400560224,0.5626489477044231,0.4591012336591612,1274,1340,0.502313725490196,0.5508624605045003,0.456417527444692,,5,1659,3320,2142446829
Exp2A_GroupKFold,qwen25_14b,7,movies,-0.0320338511709749,0.5628046594982079,0.5948385106691828,1000,-0.005837535014005635,0.08552898524957216,-0.09489133545405422,0.545,0.493266106442577,0.5447079532148199,0.44584429603555314,1274,1340,0.49910364145658265,0.5475613703392112,0.4472226298942048,,5,1659,3320,2847736902
Exp2A_GroupKFold,qwen25_14b,8,movies,-0.04261877141072823,0.565405615292712,0.6080243867034403,1000,-0.002218487394958002,0.08867079384409339,-0.09778190187394357,0.518,0.49358543417366946,0.5429240240469935,0.4433958985438319,1274,1340,0.49580392156862746,0.5425371351998604,0.4486122251274922,,5,1659,3320,3186625161
Exp2A_GroupKFold,qwen25_14b,9,movies,-0.041222945849121784,0.5674307048984468,0.6086536507475686,1000,0.004537815126050393,0.09431558382846802,-0.08462463845746077,0.485,0.5000224089635854,0.5458931778626676,0.45009918671268623,1274,1340,0.495484593837535,0.5403897450071663,0.4462910792725432,,5,1659,3320,936924959
Exp2A_GroupKFold,qwen25_14b,10,movies,-0.03011594419306096,0.5743070489844684,0.6044229931775293,1000,0.006672268907563006,0.10185513041926252,-0.08414894185954164,0.433,0.5052997198879552,0.555893597113503,0.4563281803662444,1274,1340,0.4986274509803922,0.5434471845812107,0.4501449638868214,,5,1659,3320,2910041099
Exp2A_GroupKFold,qwen25_14b,11,movies,-0.024974343459253867,0.5756385902031064,0.6006129336623602,1000,-8.963585434174082e-05,0.09402092950916593,-0.08939667210567806,0.478,0.5019383753501401,0.5516754256194556,0.45013231792284497,1274,1340,0.5020280112044818,0.5505276083707132,0.4554401065490569,,5,1659,3320,2742823956
Exp2A_GroupKFold,qwen25_14b,12,movies,-0.02917111838119857,0.5816744324970131,0.6108455508782117,1000,-0.005557422969187709,0.08864292894772197,-0.09758950066338555,0.537,0.4998319327731092,0.5485716426938754,0.45159416189420504,1274,1340,0.5053893557422969,0.5523218933237954,0.45963379056460724,,5,1659,3320,3743793477
Exp2A_GroupKFold,qwen25_14b,13,movies,-0.03506674346043326,0.6101720430107527,0.6452387864711859,1000,0.033142857142857196,0.1185297690971645,-0.057346856323031915,0.265,0.5222689075630252,0.5680397388437564,0.47359228993973335,1274,1340,0.48912605042016805,0.5355066423720604,0.4426631908268118,,5,1659,3320,3413207769
Exp2A_GroupKFold,qwen25_14b,14,movies,-0.03715292425911276,0.6199689366786141,0.6571218609377268,1000,0.06017366946778707,0.15491385867637664,-0.03327635503882309,0.102,0.5381064425770308,0.583742245622987,0.4907860679777886,1274,1340,0.4779327731092437,0.524684227292415,0.43064925526450953,,5,1659,3320,3004705453
Exp2A_GroupKFold,qwen25_14b,15,movies,-0.027816505734472252,0.6404020310633214,0.6682185367977936,1000,0.09531092436974786,0.1899038186326661,0.007384785801732257,0.014,0.5593669467787115,0.607273026073871,0.5129883891033962,1274,1340,0.4640560224089636,0.5110163970751005,0.4179262831230056,,5,1659,3320,2415117556
Exp2A_GroupKFold,qwen25_14b,16,movies,-0.030797793583974387,0.641,0.6717977935839744,1000,0.10711484593837539,0.20204206510494452,0.01780412595581229,0.014,0.5657310924369748,0.6134396313637721,0.5163049827405816,1274,1340,0.45861624649859944,0.5059393674851143,0.40911905907062124,,5,1659,3320,1907468159
Exp2A_GroupKFold,qwen25_14b,17,movies,-0.03123760256728425,0.6382365591397849,0.6694741617070692,1000,0.1172380952380952,0.20965985829284128,0.02797843081170672,0.005,0.5711204481792717,0.6196286474258508,0.5230744062150777,1274,1340,0.45388235294117646,0.5025395478401704,0.405509080536885,,5,1659,3320,3823105995
Exp2A_GroupKFold,qwen25_14b,18,movies,-0.026166421006390328,0.6475830346475507,0.6737494556539411,1000,0.12181512605042016,0.2087726234653639,0.03042925319706262,0.008,0.5769243697478992,0.6237962580404014,0.5247479856176502,1274,1340,0.455109243697479,0.5047315398074572,0.40621328764414627,,5,1659,3320,1691900056
Exp2A_GroupKFold,qwen25_14b,19,movies,-0.011837548752682281,0.6721768219832736,0.6840143707359558,1000,0.1452100840336134,0.23551352788854013,0.05044936802758002,0.002,0.5951820728291316,0.6432164078043147,0.5434833738563118,1274,1340,0.4499719887955182,0.498053754891195,0.4019297042278569,,5,1659,3320,523626663
Exp2A_GroupKFold,qwen25_14b,20,movies,0.030524457201782873,0.7240931899641577,0.6935687327623749,1000,0.19647058823529406,0.2855711490008236,0.10874260244647514,0.0,0.6326442577030812,0.67874154084696,0.5867181615245086,1274,1340,0.43617366946778713,0.4813833010246601,0.3880697680786894,,5,1659,3320,1625498438
Exp2A_GroupKFold,qwen25_14b,21,movies,0.048978777397450934,0.7570663082437276,0.7080875308462766,1000,0.2244537815126051,0.31714538590749847,0.13596759663682023,0.0,0.655467787114846,0.7053911471835863,0.6089827393120629,1274,1340,0.4310140056022409,0.47668884868050065,0.3862032433452346,,5,1659,3320,1053551032
Exp2A_GroupKFold,qwen25_14b,22,movies,0.05519912313242259,0.7648148148148148,0.7096156916823922,1000,0.20119327731092435,0.28951802025424095,0.11422715960380675,0.0,0.6542128851540616,0.7013106339312988,0.6079967996822835,1274,1340,0.4530196078431373,0.4970739267554717,0.40797381767519725,,5,1659,3320,3639698155
Exp2A_GroupKFold,qwen25_14b,23,movies,0.06045248116879143,0.7763219832735961,0.7158695021048047,1000,0.24142857142857144,0.3268877874049656,0.14868685278075405,0.0,0.6711932773109244,0.7174463122990186,0.6231604386480176,1274,1340,0.42976470588235294,0.4766833503349986,0.38747071431720004,,5,1659,3320,1866443635
Exp2A_GroupKFold,qwen25_14b,24,movies,0.06111236984904689,0.7792467144563919,0.718134344607345,1000,0.2538375350140056,0.3408893960101345,0.1647399024144989,0.0,0.6786442577030812,0.7255118062320138,0.632493082192317,1274,1340,0.42480672268907566,0.4702220220232241,0.3806555195856729,,5,1659,3320,250686041
Exp2A_GroupKFold,qwen25_14b,25,movies,0.07462664155781051,0.7966810035842294,0.7220543620264189,1000,0.2696526610644257,0.3549953926177965,0.17521685544056814,0.0,0.6971596638655462,0.7409641612408039,0.6491851346127169,1274,1340,0.4275070028011205,0.4757745521779195,0.38282543544980635,,5,1659,3320,3196772962
Exp2A_GroupKFold,qwen25_14b,26,movies,0.10482346625349259,0.8399163679808841,0.7350929017273915,1000,0.3500896358543418,0.43680259499088536,0.26640278871867124,0.0,0.7468179271708684,0.790326050826344,0.7047928407565922,1274,1340,0.3967282913165266,0.44118626846179004,0.3499749735323686,,5,1659,3320,3669991129
Exp2A_GroupKFold,qwen25_14b,27,movies,0.12883692267883995,0.872857825567503,0.7440209028886631,1000,0.4169131652661065,0.5001163008473012,0.3264246537677612,0.0,0.7909691876750701,0.8309646182466023,0.7448638193777544,1274,1340,0.3740560224089636,0.42658000926097667,0.32640620050269364,,5,1659,3320,1836442096
Exp2A_GroupKFold,qwen25_14b,28,movies,0.13924345245558822,0.8868142174432497,0.7475707649876615,1000,0.44978711484593836,0.526983455916494,0.37438524324409667,0.0,0.8118543417366947,0.8498729771182483,0.77469894758544,1274,1340,0.3620672268907563,0.40752240750332325,0.31855042515517873,,5,1659,3320,2136840557
Exp2A_GroupKFold,qwen25_14b,29,movies,0.15220281046455553,0.9014516129032258,0.7492488024386703,1000,0.4797086834733893,0.5498885955598269,0.40401226971124354,0.0,0.8385602240896358,0.8715426409220002,0.8020551522729138,1274,1340,0.3588515406162465,0.4047009825505545,0.3149208159247454,,5,1659,3320,2409911319
Exp2A_GroupKFold,qwen25_14b,30,movies,0.15414872991122408,0.9048476702508961,0.750698940339672,1000,0.5258767507002801,0.5948289826887405,0.454702906745593,0.0,0.8495910364145658,0.8792884492985238,0.8168189844680502,1274,1340,0.32371428571428573,0.3700171091604722,0.28058644323721166,,5,1659,3320,1232182978
Exp2A_GroupKFold,qwen25_14b,31,movies,0.15219421981227144,0.9043781362007168,0.7521839163884454,1000,0.5602521008403362,0.6209163347687091,0.49038331637365973,0.0,0.8525378151260504,0.8803289212398069,0.8205805880285731,1274,1340,0.29228571428571426,0.33513839947152657,0.25249911893280785,,5,1659,3320,3477178149
Exp2A_GroupKFold,qwen25_14b,32,movies,0.14820011808689182,0.9012622461170848,0.753062128030193,1000,0.5613165266106442,0.6290047628837719,0.49641208343661813,0.0,0.8465210084033613,0.8762711517935612,0.8170824301422808,1274,1340,0.28520448179271707,0.3243663330205401,0.24320064521442458,,5,1659,3320,1886625597
Exp2A_GroupKFold,qwen25_14b,33,movies,0.1477823897394649,0.8982610513739546,0.7504786616344897,1000,0.5647338935574231,0.6312291806760746,0.49333314965442177,0.0,0.8414229691876751,0.8713817029089893,0.8074115537281589,1274,1340,0.2766890756302521,0.3195806283130253,0.23792082195810915,,5,1659,3320,2241873701
Exp2A_GroupKFold,qwen25_14b,34,movies,0.1421664497953813,0.8886278375149342,0.746461387719553,1000,0.5827787114845938,0.6454851483989823,0.5194645529764351,0.0,0.8280672268907563,0.8573920336645854,0.796504360834677,1274,1340,0.24528851540616248,0.28269178770201064,0.2085220630998074,,5,1659,3320,3089716563
Exp2A_GroupKFold,qwen25_14b,35,movies,0.13673436276522066,0.880836917562724,0.7441025547975033,1000,0.5716694677871148,0.636861597940227,0.5040213996046679,0.0,0.8148571428571428,0.848983914692529,0.7814465131663609,1274,1340,0.243187675070028,0.2803955913101109,0.20406876831929574,,5,1659,3320,3665961003
Exp2A_GroupKFold,qwen25_14b,36,movies,0.1325459072547044,0.8725919952210275,0.7400460879663231,1000,0.5675798319327731,0.6289382778427826,0.4975617926947143,0.0,0.8059551820728291,0.8384454168577364,0.7704021786178041,1274,1340,0.23837535014005604,0.27793485034769866,0.2035276854681318,,5,1659,3320,303247404
Exp2A_GroupKFold,qwen25_14b,37,movies,0.1324455826501585,0.8684772998805257,0.7360317172303672,1000,0.5559943977591036,0.6162001623997245,0.4842452181151558,0.0,0.799563025210084,0.8323123969887594,0.7638143978999027,1274,1340,0.2435686274509804,0.2824130111684936,0.20874439777196557,,5,1659,3320,3998818312
Exp2A_GroupKFold,qwen25_14b,38,movies,0.13358238481411944,0.8671816009557946,0.7335992161416751,1000,0.5713781512605043,0.6351945654330943,0.5048302774861099,0.0,0.8013501400560225,0.8345636894402465,0.7661112998685085,1274,1340,0.2299719887955182,0.26620289858807034,0.19433248838346204,,5,1659,3320,3005038906
Exp2A_GroupKFold,qwen25_14b,39,movies,0.1303388877009094,0.8621170848267622,0.7317781971258528,1000,0.5671148459383754,0.6285312629317996,0.5017595237802599,0.0,0.7949859943977591,0.8292057116831979,0.7600244505513308,1274,1340,0.22787114845938375,0.2638102345403283,0.19349427370566982,,5,1659,3320,3036998254
Exp2A_GroupKFold,qwen25_14b,40,movies,0.12949861968927667,0.8603082437275986,0.730809624038322,1000,0.5576806722689076,0.6268876787427252,0.4859151076447213,0.0,0.7896022408963586,0.8274262911710275,0.7527969648977922,1274,1340,0.23192156862745097,0.27171097487933726,0.19720016091356543,,5,1659,3320,2589880764
Exp2A_GroupKFold,qwen25_14b,41,movies,0.12390623755114605,0.853041816009558,0.7291355784584119,1000,0.5468683473389355,0.6132136829224205,0.47580505566991393,0.0,0.7803137254901961,0.8153360687573497,0.7423116106036005,1274,1340,0.2334453781512605,0.27059059017928383,0.1983208229902439,,5,1659,3320,1465288487
Exp2A_GroupKFold,qwen25_14b,42,movies,0.12186046973227793,0.8507060931899642,0.7288456234576862,1000,0.5433781512605043,0.6101736741428366,0.4691083981034032,0.0,0.7761512605042017,0.8139937683866898,0.7365473105291206,1274,1340,0.23277310924369748,0.27118760889462634,0.1960549704246701,,5,1659,3320,4189668553
Exp2A_GroupKFold,qwen25_14b,43,movies,0.11538303032920205,0.843726403823178,0.7283433734939759,1000,0.53206162464986,0.5977904848261019,0.4649685627870763,0.0,0.7672885154061625,0.8016283933742734,0.7294304593987805,1274,1340,0.23522689075630251,0.27018609562118473,0.20171238223237367,,5,1659,3320,1995150450
Exp2A_GroupKFold,qwen25_14b,44,movies,0.11221289632338571,0.8413219832735962,0.7291090869502105,1000,0.5255910364145658,0.5916952334975931,0.4557877609175178,0.0,0.7622128851540616,0.7991428100461662,0.7227899772318056,1274,1340,0.2366218487394958,0.27577737799026975,0.20153832577551628,,5,1659,3320,1469980606
Exp2A_GroupKFold,qwen25_14b,45,movies,0.11350822723462828,0.8410967741935483,0.7275885469589201,1000,0.5325882352941176,0.6029336021730474,0.46531272957651043,0.0,0.7613109243697479,0.7997371264605149,0.7233590759530866,1274,1340,0.22872268907563026,0.2642961158588546,0.1957900093414027,,5,1659,3320,3496746230
Exp2A_GroupKFold,qwen25_14b,46,movies,0.11234872009521868,0.8380872162485066,0.7257384961532879,1000,0.49256022408963585,0.5604926518480798,0.42319829436326356,0.0,0.7540896358543417,0.7894840873405978,0.7147660757285498,1274,1340,0.2615294117647059,0.297834377620211,0.22425042436525436,,5,1659,3320,1110025709
Exp2A_GroupKFold,qwen25_14b,47,movies,0.10746914617922398,0.8325878136200717,0.7251186674408477,1000,0.4612773109243698,0.5254200666846327,0.39169759820069733,0.0,0.7496470588235294,0.788909550604601,0.7079000554388002,1274,1340,0.28836974789915965,0.3294444520399862,0.25056926740193963,,5,1659,3320,1552583072
Exp2A_GroupKFold,olmo3_7b_it,0,math,0.08111683097050826,0.5969664692599378,0.5158496382894295,1000,0.055516881308736554,0.12944766944587696,-0.02549216050254997,0.086,0.6215193177862861,0.6821685507335781,0.5532006575799366,318,325,0.5660024364775496,0.6349439903878467,0.5018770085677721,,5,362,724,1564998927
Exp2A_GroupKFold,olmo3_7b_it,1,math,0.07780966587990634,0.6317839035405394,0.553974237660633,1000,0.07783675600417683,0.17791802580020866,-0.02260510170450895,0.055,0.6193003828750435,0.6796432991810548,0.5559871335515297,318,325,0.5414636268708667,0.6052392145743135,0.4781636276686461,,5,362,724,1583319279
Exp2A_GroupKFold,olmo3_7b_it,2,math,0.08532364481106813,0.6406714669166205,0.5553478221055523,1000,0.08719108945353293,0.1833392804004506,-0.012488325360665785,0.048,0.6222154542290289,0.6848452382924244,0.5560031166531625,318,325,0.535024364775496,0.6020430847285967,0.47063340413433236,,5,362,724,2060523038
Exp2A_GroupKFold,olmo3_7b_it,3,math,0.08836003750238808,0.6540326360189169,0.5656725985165288,1000,0.08371040723981893,0.1859410088865148,-0.01543057959211378,0.054,0.6294813783501566,0.6898549172597441,0.5660360980083857,318,325,0.5457709711103377,0.6069617114442432,0.4848632147490665,,5,362,724,1029831117
Exp2A_GroupKFold,olmo3_7b_it,4,math,0.1066710408121142,0.6759149588854331,0.5692439180733189,1000,0.08653846153846156,0.17898395536030293,-0.00018385894138946049,0.026,0.6718151757744518,0.7338655286657852,0.6115778643499429,318,325,0.5852767142359903,0.64870468548255,0.5179520871009621,,5,362,724,2372326253
Exp2A_GroupKFold,olmo3_7b_it,5,math,0.12148797423011248,0.6882365472284947,0.5667485729983822,1000,0.10111381830838839,0.18603699223059145,0.008653980157628636,0.018,0.6760790114862513,0.7339055797279417,0.6133913133605279,318,325,0.5749651931778629,0.6471124012204953,0.5119600918181649,,5,362,724,319722524
Exp2A_GroupKFold,olmo3_7b_it,6,math,0.141342083356498,0.717804950790337,0.576462867433839,1000,0.1297424295161851,0.2215225030768352,0.03747560663643851,0.005,0.6944831186912634,0.7545156927246104,0.6327797404723953,318,325,0.5647406891750784,0.6309581154306464,0.5016972516781123,,5,362,724,1763255337
Exp2A_GroupKFold,olmo3_7b_it,7,math,0.15619797287757664,0.748762302415747,0.5925643295381704,1000,0.16554994778976673,0.2614183379712195,0.06719016618934612,0.003,0.709014966933519,0.7649810082263325,0.6471452110332925,318,325,0.5434650191437522,0.6096568580946341,0.4788778061295802,,5,362,724,894934920
Exp2A_GroupKFold,olmo3_7b_it,8,math,0.17550162095891497,0.7719654041157172,0.5964637831568023,1000,0.19852941176470584,0.2935748810091333,0.10130612632082546,0.0,0.7264183780020884,0.7824419642857143,0.6654163919405338,318,325,0.5278889662373826,0.5910665258225443,0.45927268081088046,,5,362,724,3696505749
Exp2A_GroupKFold,olmo3_7b_it,9,math,0.1885152008691895,0.792007157769162,0.6034919568999725,1000,0.20422902888966243,0.30980371015314734,0.10465656905802875,0.0,0.7346414897319875,0.7891022242621768,0.6786980150922283,318,325,0.5304124608423251,0.5951770728381546,0.4592330964685616,,5,362,724,1235497615
Exp2A_GroupKFold,olmo3_7b_it,10,math,0.1969534783434328,0.804848536491841,0.6078950581484082,1000,0.21084232509571876,0.3079023237712071,0.10934097062227037,0.0,0.7450835363731292,0.7956950031789181,0.6907893962779788,318,325,0.5342412112774104,0.6007454951966286,0.4645361718056788,,5,362,724,3224059904
Exp2A_GroupKFold,olmo3_7b_it,11,math,0.2175774046947374,0.8289293170295258,0.6113519123347884,1000,0.25047859380438564,0.35146813881240774,0.15401026102995782,0.0,0.768795683954055,0.8175790196162108,0.7143472563806295,318,325,0.5183170901496693,0.5788147891405556,0.4503096373124488,,5,362,724,1597357661
Exp2A_GroupKFold,olmo3_7b_it,12,math,0.25185889641726344,0.8632184397767457,0.6113595433594823,1000,0.30290636964845113,0.3940768181096184,0.20979922114162639,0.0,0.8020361990950227,0.8496460186016154,0.7513535801728162,318,325,0.4991298294465715,0.5624957761876483,0.4324403849447851,,5,362,724,585478375
Exp2A_GroupKFold,olmo3_7b_it,13,math,0.2802522426027799,0.8931532529504494,0.6129010103476695,1000,0.3880525583014271,0.48500077728410296,0.2921736960584438,0.0,0.8389314305603899,0.8825216803384234,0.789451475663266,318,325,0.4508788722589628,0.5137322111248426,0.38602423868563457,,5,362,724,2037456098
Exp2A_GroupKFold,olmo3_7b_it,14,math,0.28093307306078097,0.8922926164202633,0.6113595433594823,1000,0.39653672119735467,0.49142360409700403,0.3018824691553585,0.0,0.8387138879220327,0.879352617411186,0.7942518015930583,318,325,0.44217716672467805,0.5068287083586563,0.37933663828843034,,5,362,724,1757614036
Exp2A_GroupKFold,olmo3_7b_it,15,math,0.29136609122149093,0.8987346086660134,0.6073685174445225,1000,0.39166376609815523,0.48613474693958375,0.2905820147865602,0.0,0.8477636616776888,0.8867254997714021,0.8018754098911274,318,325,0.45609989557953357,0.522394338105425,0.39080806541502233,,5,362,724,127582726
Exp2A_GroupKFold,olmo3_7b_it,16,math,0.31446017204056254,0.9163648758041839,0.6019047037636214,1000,0.4269056735120084,0.5229383645414575,0.33376760056599736,0.0,0.8729550991994431,0.9096683060050804,0.8314286651122121,318,325,0.4460494256874347,0.5106327261737051,0.37864361978554884,,5,362,724,1544990921
Exp2A_GroupKFold,olmo3_7b_it,17,math,0.3306960749115875,0.9366452217630267,0.6059491468514392,1000,0.47820222763661674,0.5594581873197813,0.3918251649836746,0.0,0.8973198746954403,0.928257008584066,0.8607526394362157,318,325,0.41911764705882354,0.4819789093461229,0.3560673905343023,,5,362,724,1704822908
Exp2A_GroupKFold,olmo3_7b_it,18,math,0.3507497143793713,0.9604533253802565,0.6097036110008852,1000,0.5250174034110686,0.5972853976365179,0.4404846929035416,0.0,0.9263835711799513,0.9519157260800748,0.8948894056394057,318,325,0.4013661677688827,0.4659742575029539,0.34144046742730955,,5,362,724,2652136060
Exp2A_GroupKFold,olmo3_7b_it,19,math,0.3534387745979014,0.9596779003877125,0.6062391257898111,1000,0.5184911242603549,0.592162460450595,0.43846261972475564,0.0,0.9272102332057083,0.9530900681506723,0.8977773423005566,318,325,0.4087191089453533,0.4743443779370085,0.34412931224474336,,5,362,724,870638731
Exp2A_GroupKFold,olmo3_7b_it,20,math,0.35125368772007515,0.9565847215713007,0.6053310338512256,1000,0.514183780020884,0.5951156859645294,0.4355076234448804,0.0,0.9238165680473372,0.9511997449696341,0.8909325442276603,318,325,0.4096327880264532,0.4722266806658874,0.3422436016955844,,5,362,724,1591393640
Exp2A_GroupKFold,olmo3_7b_it,21,math,0.3534180890621207,0.957215286949853,0.6037971978877323,1000,0.5091802993386704,0.5913873642679487,0.42544271039884135,0.0,0.9250348068221371,0.9515470540965476,0.8960526358841674,318,325,0.41585450748346675,0.4832702092269729,0.3542594712796263,,5,362,724,1027160798
Exp2A_GroupKFold,olmo3_7b_it,22,math,0.35104832761524185,0.9543266158237825,0.6032782882085407,1000,0.5015663069961713,0.58286234965206,0.42039730344899656,0.0,0.9196397493908807,0.9481424977466258,0.8884343547077922,318,325,0.41807344239470934,0.48402640050750706,0.35606331309028355,,5,362,724,2827705712
Exp2A_GroupKFold,olmo3_7b_it,23,math,0.3578523709681183,0.9629926292019939,0.6051402582338756,1000,0.5340236686390533,0.6111780977203031,0.4561562026720678,0.0,0.9319961712495649,0.9583478727104104,0.9018076941320577,318,325,0.39797250261051165,0.4619543041680995,0.3379861452327058,,5,362,724,3270915038
Exp2A_GroupKFold,olmo3_7b_it,24,math,0.3584755744610095,0.9628222061267095,0.6043466316657,1000,0.5334580577793246,0.6058774641441115,0.4514219454237073,0.0,0.933040375913679,0.9576157096682275,0.9037281644087403,318,325,0.39958231813435435,0.4674767167955892,0.339753028319902,,5,362,724,2207229286
Exp2A_GroupKFold,olmo3_7b_it,25,math,0.35687882732985243,0.9603936773039069,0.6035148499740545,1000,0.5291072050121823,0.6116891829963328,0.4459429063811726,0.0,0.9292551340062652,0.9551539947832453,0.9001368344325633,318,325,0.40014792899408286,0.463818680645137,0.3386031630935756,,5,362,724,2277592593
Exp2A_GroupKFold,olmo3_7b_it,26,math,0.3543528471582347,0.9595159984661923,0.6051631513079576,1000,0.5333710407239819,0.6097826636503871,0.4549208718664782,0.0,0.9279933867037939,0.9527724722845526,0.8980815798072579,318,325,0.39462234597981205,0.4564044930894762,0.3343281700097531,,5,362,724,3264086187
Exp2A_GroupKFold,olmo3_7b_it,27,math,0.35468275204957234,0.9600443099995739,0.6053615579500016,1000,0.5412895927601811,0.6210674274442731,0.45810938664568923,0.0,0.9297772363383223,0.9552643828572887,0.8978901596795952,318,325,0.3884876435781413,0.4548435031243253,0.3261676213462054,,5,362,724,4250541451
Exp2A_GroupKFold,olmo3_7b_it,28,math,0.35309157711729144,0.9589109965489327,0.6058194194316413,1000,0.5415506439262094,0.6182538819466413,0.46503604642638335,0.0,0.9289070657848938,0.9541483310557233,0.899741537142057,318,325,0.3873564218586843,0.44527747274474966,0.3259236108880501,,5,362,724,3436347097
Exp2A_GroupKFold,olmo3_7b_it,29,math,0.34777496044387757,0.9564483831110733,0.6086734226671957,1000,0.5479899060215803,0.6230033494127873,0.47150651965869356,0.0,0.9272972502610511,0.9521863784663335,0.8969692213615981,318,325,0.37930734423947093,0.4380418193469443,0.3158615961011141,,5,362,724,2915377015
Exp2A_GroupKFold,olmo3_7b_it,30,math,0.3381420500365786,0.9502875889395425,0.6121455389029639,1000,0.5603028193525931,0.6362862021778919,0.475253331001815,0.0,0.9215541246084232,0.9499491248853014,0.890615219911204,318,325,0.36125130525583016,0.430216841128056,0.3010216443976518,,5,362,724,2047196439
Exp2A_GroupKFold,olmo3_7b_it,31,math,0.33954044709755904,0.949648502407226,0.6101080553096669,1000,0.5523407587887226,0.6277799234539558,0.47293481390976094,0.0,0.9250783153498086,0.9526828231292517,0.8906467235070851,318,325,0.372737556561086,0.4383131815975386,0.3086367941095306,,5,362,724,3650782471
Exp2A_GroupKFold,olmo3_7b_it,0,movies,0.031838917935424815,0.6798564639705169,0.6480175460350921,1000,0.053214933886440274,0.14026533347257034,-0.040089318268629735,0.125,0.6320326678765881,0.7031262605686072,0.5583840992490186,249,249,0.5788177339901478,0.6518422047502367,0.5107697211900045,,5,508,1016,849275761
Exp2A_GroupKFold,olmo3_7b_it,1,movies,0.04299095740127279,0.7107904180001939,0.6677994605989211,1000,0.07071558205859474,0.17273575622660986,-0.02317226890756294,0.081,0.6203007518796992,0.6915234120374749,0.5519155880349369,249,249,0.5495851698211045,0.6224171669418983,0.4798804003559639,,5,508,1016,545131426
Exp2A_GroupKFold,olmo3_7b_it,2,movies,0.05993575627244363,0.7552283968577248,0.6952926405852812,1000,0.10480943738656989,0.1985450171770926,0.013984571194032345,0.012,0.6530334456831735,0.7191800329756654,0.5881592963255583,249,249,0.5482240082966036,0.6132383492835947,0.47911660464292044,,5,508,1016,3546622392
Exp2A_GroupKFold,olmo3_7b_it,3,movies,0.035854527983423146,0.8088681990107652,0.7730136710273421,1000,0.20858179932590099,0.33989187754431655,0.07290799985921943,0.001,0.6317733990147784,0.6967028293826855,0.5615331652617405,249,249,0.4231915996888774,0.49573172043010755,0.35278685120480957,,5,508,1016,505707605
Exp2A_GroupKFold,olmo3_7b_it,4,movies,0.040321574232034085,0.8219610125109107,0.7816394382788766,1000,0.2654264972776769,0.3963259978565636,0.12654999995775054,0.0,0.6539408866995073,0.718504831550359,0.583620571590266,249,249,0.3885143894218304,0.46152303991207294,0.3198178187403994,,5,508,1016,601279407
Exp2A_GroupKFold,olmo3_7b_it,5,movies,0.041241684679082624,0.8269692561342256,0.7857275714551429,1000,0.270028519574799,0.3963411318984149,0.1238185034779462,0.0,0.6573113819030334,0.72012109201003,0.5829235855461588,249,249,0.3872828623282344,0.4619285066799698,0.3235111394170946,,5,508,1016,3312764928
