experiment,model,layer,source,target,direction,delta_auc,delta_auc_ci_high,delta_auc_ci_low,delta_auc_p,delta_n_boot_valid,meta_gt_auc,meta_gt_auc_ci_high,meta_gt_auc_ci_low,meta_gt_auc_p,meta_gt_n_boot_valid,meta_mj_auc,meta_mj_auc_ci_high,meta_mj_auc_ci_low,meta_mj_auc_p,meta_mj_n_boot_valid,model_label,n_B,n_C,n_questions,sample_size,source_empty_quadrants,source_label,target_label,truth_gt_auc,truth_gt_auc_ci_high,truth_gt_auc_ci_low,truth_gt_auc_p,truth_gt_n_boot_valid,truth_mj_auc,truth_mj_auc_ci_high,truth_mj_auc_ci_low,truth_mj_auc_p,truth_mj_n_boot_valid
OOD,olmo3_7b_it,4,movies,truthfulqa_binary,movies->truthfulqa_binary,-0.14863115057343695,-0.03212338275748821,-0.28494904365917734,0.995,1000,0.5661302256751757,0.6332032307548446,0.501472387832212,0.019,1000,0.43386977432482426,0.4991776900253732,0.36791678310152953,0.975,1000,OLMo-3-7B,102,318,372,420,,Movies source,TruthfulQA,0.5825009248982612,0.6478075509151328,0.5134903246586098,0.009,1000,0.4174990751017388,0.48747876435966947,0.3546127624924957,0.99,1000
OOD,olmo3_7b_it,5,math,mmlu,math->mmlu,0.1980746791131855,0.447523853395241,-0.020310290545400275,0.029501525940996948,983,0.47549591598599766,0.7158465102469203,0.17703660670420124,0.6206543967280164,978,0.5245040840140023,0.8206435584291187,0.24660236609936811,0.40325865580448067,982,OLMo-3-7B,4,857,369,861,,Math source,MMLU,0.3264294049008168,0.5943043870887006,0.13850880962612805,0.9267548321464903,983,0.6735705950991832,0.8671028392881402,0.298921130952381,0.08695652173913043,989
OOD,olmo3_7b_it,5,math,truthfulqa_binary,math->truthfulqa_binary,0.040757183376495254,0.10360750759737315,-0.020167403783241326,0.111,1000,0.5731594524602294,0.6359074253185797,0.5096128998778042,0.015,1000,0.42684054753977063,0.49510930091037575,0.36380225982698594,0.988,1000,OLMo-3-7B,102,318,372,420,,Math source,TruthfulQA,0.3860833641632754,0.44990886892053095,0.31972352984511876,0.999,1000,0.6139166358367246,0.6774227680701319,0.5473427109994456,0.001,1000
OOD,olmo3_7b_it,5,movies,mmlu,movies->mmlu,-0.3246791131855309,-0.1120071173896602,-0.7702912855801973,1.0,982,0.6228121353558926,0.90158946266436,0.3475541433989612,0.20934959349593496,984,0.37718786464410736,0.6456078481094177,0.08361551010663697,0.8112244897959183,980,OLMo-3-7B,4,857,369,861,,Movies source,MMLU,0.7018669778296382,0.9847878009455361,0.41047510104476476,0.05482233502538071,985,0.29813302217036175,0.7203210826059187,0.03874649210426183,0.9008179959100204,978
OOD,olmo3_7b_it,5,movies,truthfulqa_binary,movies->truthfulqa_binary,-0.1596990997656924,-0.04398609511956972,-0.2653045534896312,0.998,1000,0.5454125046244913,0.6000163211445636,0.4926318571681154,0.05,1000,0.4545874953755087,0.5082630843131632,0.39977588288695776,0.948,1000,OLMo-3-7B,102,318,372,420,,Movies source,TruthfulQA,0.6142865951412011,0.6834606636377798,0.5458860179585854,0.0,1000,0.38571340485879885,0.45325082838971725,0.32187241074381884,0.999,1000
OOD,olmo3_7b_it,6,math,mmlu,math->mmlu,0.2990081680280047,0.5140117269392033,0.13589054305996215,0.0,986,0.455950991831972,0.7924098590341121,0.10006709813314309,0.6048632218844985,987,0.544049008168028,0.9097192304784423,0.22185602001426175,0.3540183112919634,983,OLMo-3-7B,4,857,369,861,,Math source,MMLU,0.24504084014002334,0.650859246691182,0.0805795570223411,0.9574036511156186,986,0.7549591598599766,0.9179752837514934,0.35087648553748624,0.04679552390640895,983
OOD,olmo3_7b_it,6,math,truthfulqa_binary,math->truthfulqa_binary,0.07309779257614996,0.16252960321224447,-0.02539194649156626,0.067,1000,0.5218892588481934,0.5822531674964021,0.4636054321977443,0.243,1000,0.47811074115180663,0.5399278175026945,0.4161356476937915,0.756,1000,OLMo-3-7B,102,318,372,420,,Math source,TruthfulQA,0.4050129485756567,0.4720712023549583,0.3358711848561393,0.998,1000,0.5949870514243433,0.6627581087440727,0.5338162609096805,0.005,1000
OOD,olmo3_7b_it,6,movies,mmlu,movies->mmlu,-0.4469078179696616,-0.03967649769585275,-0.7791225272943466,0.992914979757085,988,0.6843640606767795,0.8904271462219455,0.3085822040042385,0.1109979633401222,982,0.31563593932322054,0.6917216636399875,0.1105665353329944,0.8823529411764706,986,OLMo-3-7B,4,857,369,861,,Movies source,MMLU,0.7625437572928822,0.9553544090630741,0.5868036344972771,0.002036659877800407,982,0.23745624270711785,0.48019876525613414,0.04937127486373611,0.9918283963227783,979
OOD,olmo3_7b_it,6,movies,truthfulqa_binary,movies->truthfulqa_binary,-0.1268960414354421,-0.009762646522097549,-0.23598133893454148,0.983,1000,0.5356702429399433,0.5914074230497494,0.4816078799911119,0.107,1000,0.46432975706005675,0.5242299579367917,0.4077930941473825,0.866,1000,OLMo-3-7B,102,318,372,420,,Movies source,TruthfulQA,0.5912257984954988,0.6572498278238751,0.5193638898221612,0.008,1000,0.40877420150450117,0.47249974534105893,0.33801489607086654,0.998,1000
OOD,olmo3_7b_it,7,math,mmlu,math->mmlu,0.3150525087514586,0.7999716918973728,-0.581243570180829,0.1567622950819672,976,0.3591015169194866,0.9647533733975677,0.07109979495640503,0.7586558044806517,982,0.6408984830805134,0.9307928350630013,0.03319541977904012,0.24313326551373346,983,OLMo-3-7B,4,857,369,861,,Math source,MMLU,0.3258459743290548,0.6301744186046512,0.055940219205716686,0.916923076923077,975,0.6741540256709452,0.9428972992733072,0.3745234071938833,0.07934893184130214,983
OOD,olmo3_7b_it,7,math,truthfulqa_binary,math->truthfulqa_binary,0.14727463312368966,0.2641045155939864,0.018844106869470554,0.011,1000,0.4216919472191392,0.48118305852956095,0.359761411098328,0.997,1000,0.5783080527808607,0.6403038544524995,0.5149048978695365,0.009,1000,OLMo-3-7B,102,318,372,420,,Math source,TruthfulQA,0.43103341965717107,0.49609871816697954,0.3655457466739684,0.979,1000,0.568966580342829,0.6362352620689034,0.5009547394271328,0.024,1000
OOD,olmo3_7b_it,7,movies,mmlu,movies->mmlu,-0.12718786464410736,0.17004378441816353,-0.3669811065322987,0.8426395939086294,985,0.5029171528588098,0.6135655887854071,0.3310558520516881,0.45841784989858014,986,0.4970828471411902,0.6614169314438314,0.38489544596973785,0.5428571428571428,980,OLMo-3-7B,4,857,369,861,,Movies source,MMLU,0.6242707117852976,0.8396957925291697,0.15878894454509931,0.21106557377049182,976,0.3757292882147025,0.8468631704709804,0.1703707582739841,0.7898989898989899,990
OOD,olmo3_7b_it,7,movies,truthfulqa_binary,movies->truthfulqa_binary,-0.12547786410161543,-0.019078628445852043,-0.23254972560768505,0.989,1000,0.5343137254901961,0.5899859751852128,0.4788629365032244,0.098,1000,0.46568627450980393,0.5285786057765232,0.40981561309079595,0.878,1000,OLMo-3-7B,102,318,372,420,,Movies source,TruthfulQA,0.5911641386114194,0.6584384513039929,0.5229032415955274,0.006,1000,0.4088358613885806,0.47755500504097925,0.34024272162598,0.995,1000
OOD,olmo3_7b_it,8,math,mmlu,math->mmlu,0.31505250875145857,0.7200466637693994,-0.2647203332199932,0.06605691056910569,984,0.48453908984830807,0.9484891070467993,0.09956991194076996,0.6016343207354443,979,0.5154609101516919,0.8149136994535959,0.04886111726517761,0.3882113821138211,984,OLMo-3-7B,4,857,369,861,,Math source,MMLU,0.20040840140023336,0.29953946342441495,0.09531527436658055,1.0,987,0.7995915985997666,0.9106313052791597,0.690186018957346,0.0,984
OOD,olmo3_7b_it,8,math,truthfulqa_binary,math->truthfulqa_binary,0.1187261067949193,0.22017801431094994,0.017645880568341155,0.011,1000,0.46574793439388334,0.5193207369329538,0.4078344393880153,0.883,1000,0.5342520656061167,0.5909498469127263,0.4708982529517921,0.121,1000,OLMo-3-7B,102,318,372,420,,Math source,TruthfulQA,0.4155259588111974,0.48178675728905096,0.35084959307231156,0.998,1000,0.5844740411888025,0.6498686693354387,0.5205269188622325,0.004,1000
OOD,olmo3_7b_it,8,movies,mmlu,movies->mmlu,0.005542590431738548,0.37013729977116705,-0.6006936115368822,0.4240570846075433,981,0.42444574095682613,0.6563779004189494,0.2341647109505102,0.7973523421588594,982,0.5755542590431738,0.7675051013691417,0.3408177839580032,0.24214792299898683,987,OLMo-3-7B,4,857,369,861,,Movies source,MMLU,0.5700116686114353,0.868898849880427,0.07163837986307547,0.30020491803278687,976,0.42998833138856474,0.9193905942197513,0.0404746029578336,0.6908163265306122,980
OOD,olmo3_7b_it,8,movies,truthfulqa_binary,movies->truthfulqa_binary,-0.030059193488716218,0.0513658719556342,-0.11043989035793624,0.752,1000,0.4478665680108521,0.5095709367616286,0.38798991324261134,0.944,1000,0.5521334319891479,0.6126076951399116,0.49133852022040286,0.055,1000,OLMo-3-7B,102,318,372,420,,Movies source,TruthfulQA,0.5821926254778641,0.6391171412846218,0.5186079447842689,0.006,1000,0.4178073745221359,0.47450793849794304,0.3586303581741252,0.997,1000
OOD,olmo3_7b_it,9,math,mmlu,math->mmlu,0.21178529754959158,0.8092276265928153,-0.47428197598888117,0.22448979591836735,980,0.5189614935822637,0.9779480201607058,0.07568862275449102,0.4537131230925738,983,0.48103850641773627,0.934110846650799,0.02248901813128936,0.5790010193679919,981,OLMo-3-7B,4,857,369,861,,Math source,MMLU,0.2692532088681447,0.49219795522226106,0.11312258757408873,0.9827586206896551,986,0.7307467911318553,0.889360183715942,0.5122948676037921,0.019527235354573486,973
OOD,olmo3_7b_it,9,math,truthfulqa_binary,math->truthfulqa_binary,0.17585398939449992,0.29893678037252486,0.05444570843686049,0.002,1000,0.41561844863731656,0.47492133339421194,0.35267604934627456,0.998,1000,0.5843815513626834,0.6430606423513686,0.5206067912608042,0.003,1000,OLMo-3-7B,102,318,372,420,,Math source,TruthfulQA,0.4085275619681835,0.4694622739081333,0.3445994563489813,0.998,1000,0.5914724380318165,0.6550521846325984,0.5301519178409989,0.001,1000
OOD,olmo3_7b_it,9,movies,mmlu,movies->mmlu,-0.0411318553092182,0.6408103425296547,-0.6974761762954139,0.5310907237512742,981,0.5274212368728122,0.7768577920342155,0.19533603707995364,0.4349593495934959,984,0.4725787631271879,0.8025337837837836,0.22413582173420013,0.568089430894309,984,OLMo-3-7B,4,857,369,861,,Movies source,MMLU,0.5137106184364061,0.9580856643356643,0.1284518154330045,0.4796747967479675,984,0.4862893815635939,0.8745872641509433,0.053433721509510826,0.521025641025641,975
OOD,olmo3_7b_it,9,movies,truthfulqa_binary,movies->truthfulqa_binary,0.11851029720064132,0.24044245586884544,-0.004214792295259105,0.033,1000,0.4298002219755827,0.4978581212490007,0.369383718928596,0.977,1000,0.5701997780244173,0.6335547654275373,0.5032052408295614,0.02,1000,OLMo-3-7B,102,318,372,420,,Movies source,TruthfulQA,0.451689480823776,0.5124479063631797,0.38911527948466346,0.933,1000,0.548310519176224,0.6123508306233236,0.4840342144483485,0.072,1000
OOD,olmo3_7b_it,10,math,mmlu,math->mmlu,0.18028004667444575,0.5379796889417172,-0.2612030313368098,0.1559633027522936,981,0.5414235705950992,0.8835021490243808,0.13793212669683258,0.38871794871794874,975,0.45857642940490084,0.8578345070422532,0.043065877920529086,0.630879345603272,978,OLMo-3-7B,4,857,369,861,,Math source,MMLU,0.2782963827304551,0.343802522027322,0.208490247199691,1.0,987,0.7217036172695449,0.78997000693433,0.6521057673651532,0.0,983
OOD,olmo3_7b_it,10,math,truthfulqa_binary,math->truthfulqa_binary,0.24818103341965714,0.35139117785847057,0.14699685893196707,0.0,1000,0.37054507337526205,0.4351867425687601,0.3129382211679779,1.0,1000,0.6294549266247379,0.6828795016214371,0.5764760353887824,0.0,1000,OLMo-3-7B,102,318,372,420,,Math source,TruthfulQA,0.38127389320508076,0.44666841380933897,0.32195263883380326,1.0,1000,0.6187261067949192,0.6824621535981024,0.5539399808605294,0.0,1000
OOD,olmo3_7b_it,10,movies,mmlu,movies->mmlu,-0.12222870478413062,0.505888093013599,-0.8286845436000779,0.6710659898477157,985,0.5320886814469078,0.8958375982722308,0.1177850061303006,0.43003064351378956,979,0.4679113185530922,0.8109956674043766,0.16478871792624167,0.5800203873598369,981,OLMo-3-7B,4,857,369,861,,Movies source,MMLU,0.5901400233372228,0.9486537858352676,0.250720418961355,0.2941777323799796,979,0.4098599766627771,0.7535487561227121,0.07220606548773101,0.6967545638945233,986
OOD,olmo3_7b_it,10,movies,truthfulqa_binary,movies->truthfulqa_binary,0.2119866814650388,0.32510275190309207,0.09343297987352378,0.0,1000,0.37464545566654334,0.43095052677221396,0.3082593016503833,1.0,1000,0.6253545443334566,0.6869776199436116,0.5659532324544386,0.0,1000,OLMo-3-7B,102,318,372,420,,Movies source,TruthfulQA,0.4133678628684178,0.47105542858944127,0.3577793077750559,0.999,1000,0.5866321371315822,0.6455986572056324,0.5314331466817052,0.003,1000
OOD,olmo3_7b_it,11,math,mmlu,math->mmlu,-0.012835472578763163,0.17927110294091103,-0.16734260332174583,0.6330275229357798,981,0.6236872812135356,0.8121563937748102,0.33356752537080403,0.1325178389398573,981,0.3763127187864644,0.6860005083939078,0.1801754030746157,0.8597560975609756,984,OLMo-3-7B,4,857,369,861,,Math source,MMLU,0.38914819136522755,0.4634071035987329,0.3132621002861764,1.0,982,0.6108518086347725,0.6774993335110636,0.5354034592761008,0.0010111223458038423,989
OOD,olmo3_7b_it,11,math,truthfulqa_binary,math->truthfulqa_binary,0.532309779257615,0.610193155120203,0.4534300827246494,0.0,1000,0.18417807374522135,0.2306379234626784,0.14090439242747566,1.0,1000,0.8158219262547787,0.8568488057861614,0.7727002061732954,0.0,1000,OLMo-3-7B,102,318,372,420,,Math source,TruthfulQA,0.28351214699716365,0.34426688762205826,0.2243243830222904,1.0,1000,0.7164878530028364,0.7731079529511651,0.6603116363663255,0.0,1000
OOD,olmo3_7b_it,11,movies,mmlu,movies->mmlu,-0.2561260210035006,0.07831341704137162,-0.6454747524549078,0.939795918367347,980,0.5819719953325554,0.7082689794837967,0.37233959512780923,0.14126016260162602,984,0.41802800466744455,0.6295215966114498,0.2844606609126508,0.8683673469387755,980,OLMo-3-7B,4,857,369,861,,Movies source,MMLU,0.6741540256709452,0.9430767049402873,0.48601694114980737,0.04766734279918864,986,0.3258459743290548,0.5080778248714941,0.10201039887158302,0.9609455292908531,973
OOD,olmo3_7b_it,11,movies,truthfulqa_binary,movies->truthfulqa_binary,0.4864039955604883,0.5860350072428777,0.3788237279816813,0.0,1000,0.2255518559625108,0.27856997396585015,0.17765145972377916,1.0,1000,0.7744481440374892,0.8229232798575065,0.7213473976552367,0.0,1000,OLMo-3-7B,102,318,372,420,,Movies source,TruthfulQA,0.2880441484770009,0.34649559259807244,0.23798851990601214,1.0,1000,0.7119558515229991,0.7653127277914714,0.6577130926724138,0.0,1000
OOD,olmo3_7b_it,12,math,mmlu,math->mmlu,0.06621936989498256,0.2511127167630057,-0.10298944900351698,0.2083758937691522,979,0.4944574095682614,0.6524394932444803,0.2836040114214082,0.4898785425101215,988,0.5055425904317387,0.6901310989512085,0.34697741806554755,0.49037487335359675,987,OLMo-3-7B,4,857,369,861,,Math source,MMLU,0.4393232205367561,0.5506026559067713,0.2822032463115751,0.8594704684317719,982,0.5606767794632439,0.6892717233198231,0.44942994572915057,0.16548223350253807,985
OOD,olmo3_7b_it,12,math,truthfulqa_binary,math->truthfulqa_binary,0.6622271550129485,0.7324410425901733,0.585815651058101,0.0,1000,0.1145332346775188,0.15335241215869025,0.08136435419921605,1.0,1000,0.8854667653224811,0.9192248668760894,0.8463848335203252,0.0,1000,OLMo-3-7B,102,318,372,420,,Math source,TruthfulQA,0.22323961030953263,0.27800751404494384,0.17300475913080454,1.0,1000,0.7767603896904673,0.8238443072626604,0.7242852469387473,0.0,1000
OOD,olmo3_7b_it,12,movies,mmlu,movies->mmlu,-0.23191365227537925,0.44495286747520396,-0.5599877805646665,0.8184584178498986,986,0.558634772462077,0.7463544911734165,0.15686546767398019,0.2979591836734694,980,0.441365227537923,0.835995033841964,0.25966283093264664,0.6734902763561924,977,OLMo-3-7B,4,857,369,861,,Movies source,MMLU,0.6732788798133023,0.8319567782575932,0.4080664619434086,0.05070993914807302,986,0.3267211201866978,0.5737859608745685,0.16744512826098795,0.9512690355329949,985
OOD,olmo3_7b_it,12,movies,truthfulqa_binary,movies->truthfulqa_binary,0.48813047231471207,0.5921485622787706,0.37545592849908227,0.0,1000,0.23042298680478482,0.28569674889134583,0.181191011744322,1.0,1000,0.7695770131952152,0.8227345577185022,0.7115228252351098,0.0,1000,OLMo-3-7B,102,318,372,420,,Movies source,TruthfulQA,0.28144654088050314,0.342708469241674,0.2242332223597701,1.0,1000,0.7185534591194969,0.7729120561672075,0.6607657108394448,0.0,1000
OOD,olmo3_7b_it,13,math,mmlu,math->mmlu,0.46324387397899647,0.8540799015870055,0.09261415869459043,0.00101010101010101,990,0.18873978996499416,0.372968310240928,0.04514417377209492,1.0,983,0.8112602100350058,0.957502798232695,0.6060122119815669,0.0,984,OLMo-3-7B,4,857,369,861,,Math source,MMLU,0.34801633605600935,0.521847297757505,0.028970755873947183,0.915736040609137,985,0.6519836639439907,0.9791681163221393,0.47441925396470846,0.0855397148676171,982
OOD,olmo3_7b_it,13,math,truthfulqa_binary,math->truthfulqa_binary,0.7456683931434209,0.8117515739812209,0.6725296982125668,0.0,1000,0.09831668516463189,0.13482229866096512,0.06922108805248896,1.0,1000,0.9016833148353681,0.9325201564598421,0.8697152663928572,0.0,1000,OLMo-3-7B,102,318,372,420,,Math source,TruthfulQA,0.15601492169194722,0.20151872874938861,0.11223658245234731,1.0,1000,0.8439850783080528,0.8859965417768494,0.8004824979483259,0.0,1000
OOD,olmo3_7b_it,13,movies,mmlu,movies->mmlu,0.07555425904317381,0.4114247224698161,-0.2545284748742196,0.3159509202453988,978,0.3661026837806301,0.5847988817280009,0.09139764954982348,0.8699186991869918,984,0.6338973162193698,0.9086412067576717,0.4180579299949757,0.15132924335378323,978,OLMo-3-7B,4,857,369,861,,Movies source,MMLU,0.558343057176196,0.7162538906180524,0.422506536397413,0.20122574055158324,979,0.44165694282380397,0.5672981497611318,0.2866372171589655,0.8144750254841998,981
OOD,olmo3_7b_it,13,movies,truthfulqa_binary,movies->truthfulqa_binary,0.6104328523862375,0.704335489253335,0.5046164364728172,0.0,1000,0.16808484400049328,0.2175750273165035,0.12124436108437969,1.0,1000,0.8319151559995067,0.8759805643535461,0.7807349976534974,0.0,1000,OLMo-3-7B,102,318,372,420,,Movies source,TruthfulQA,0.2214823036132692,0.27530570777352686,0.17102266439694785,1.0,1000,0.7785176963867307,0.8281672320577742,0.724547102569826,0.0,1000
OOD,olmo3_7b_it,14,math,mmlu,math->mmlu,0.6196032672112018,0.9631832854481304,0.1412671096345515,0.0,983,0.10122520420070012,0.30079676674364886,0.014847265379586708,1.0,978,0.8987747957992999,0.9834348705365645,0.6913411287435867,0.0,978,OLMo-3-7B,4,857,369,861,,Math source,MMLU,0.279171528588098,0.5377419760614953,0.0,0.9529170931422722,977,0.720828471411902,1.0,0.4401556428191598,0.06332992849846783,979
OOD,olmo3_7b_it,14,math,truthfulqa_binary,math->truthfulqa_binary,0.7966457023060797,0.8559343656433028,0.7317084187697162,0.0,1000,0.09535701072881983,0.12609410296647328,0.06522879715552864,1.0,1000,0.9046429892711801,0.9339863904213646,0.8712893857858601,0.0,1000,OLMo-3-7B,102,318,372,420,,Math source,TruthfulQA,0.10799728696510051,0.14943337774232643,0.07740654647133338,1.0,1000,0.8920027130348995,0.9251344199556361,0.8572072796331013,0.0,1000
OOD,olmo3_7b_it,14,movies,mmlu,movies->mmlu,0.08838973162193697,0.5760766648689989,-0.27704376377568535,0.32889344262295084,976,0.34072345390898484,0.5264249392835458,0.06976877686700665,0.944954128440367,981,0.6592765460910152,0.9604487573641088,0.4735201623334627,0.046700507614213196,985,OLMo-3-7B,4,857,369,861,,Movies source,MMLU,0.5708868144690782,0.726526228746378,0.37462931970694074,0.17682926829268292,984,0.4291131855309218,0.6039875701684041,0.2640139714536137,0.82706002034588,983
OOD,olmo3_7b_it,14,movies,truthfulqa_binary,movies->truthfulqa_binary,0.6254778641016155,0.7312551674078231,0.516272633289117,0.0,1000,0.16352201257861634,0.2190214448275561,0.11448222178270043,1.0,1000,0.8364779874213837,0.8842839220442872,0.7870927871346783,0.0,1000,OLMo-3-7B,102,318,372,420,,Movies source,TruthfulQA,0.21100012331976817,0.26558957613184475,0.1584284176132495,1.0,1000,0.7889998766802319,0.8438962098725763,0.7309609312939613,0.0,1000
OOD,olmo3_7b_it,15,math,mmlu,math->mmlu,0.6829054842473745,0.9390416891527252,0.454496774366609,0.0,979,0.0691365227537923,0.12281974091085479,0.014227949359575344,1.0,981,0.9308634772462077,0.9964664310954063,0.8738929483689962,0.0,976,OLMo-3-7B,4,857,369,861,,Math source,MMLU,0.24795799299883314,0.42811413916616187,0.0,1.0,980,0.7520420070011669,1.0,0.5679454874239684,0.0,988
OOD,olmo3_7b_it,15,math,truthfulqa_binary,math->truthfulqa_binary,0.778702676038969,0.840308143656305,0.7147989602509544,0.0,1000,0.10189295844123814,0.1356416840244008,0.07127118697120806,1.0,1000,0.8981070415587619,0.9279427209328406,0.8627265674301199,0.0,1000,OLMo-3-7B,102,318,372,420,,Math source,TruthfulQA,0.11940436551979282,0.1532407844776864,0.08732473198218038,1.0,1000,0.8805956344802072,0.9107007156247171,0.8452914511966989,0.0,1000
OOD,olmo3_7b_it,15,movies,mmlu,movies->mmlu,0.4346557759626605,0.8691644993270393,0.038864517431686625,0.01120162932790224,982,0.20799299883313885,0.42759424592803175,0.007716737023139464,1.0,983,0.7920070011668612,0.9907249034152165,0.5664477244823525,0.0,980,OLMo-3-7B,4,857,369,861,,Movies source,MMLU,0.3573512252042007,0.5245978942883258,0.12378024770904926,0.9480651731160896,982,0.6426487747957993,0.8740064630083096,0.48398322027411095,0.05122950819672131,976
OOD,olmo3_7b_it,15,movies,truthfulqa_binary,movies->truthfulqa_binary,0.588759403132322,0.6879073080156671,0.4734809594017723,0.0,1000,0.17511407078554692,0.22518339387717146,0.12741585218649437,1.0,1000,0.824885929214453,0.8738171757334612,0.7706639480389759,0.0,1000,OLMo-3-7B,102,318,372,420,,Movies source,TruthfulQA,0.23612652608213097,0.2899762401271453,0.18154840176903467,1.0,1000,0.7638734739178691,0.8164733713325956,0.7057444937463271,0.0,1000
OOD,olmo3_7b_it,16,math,mmlu,math->mmlu,0.6648191365227538,0.9817362507917811,0.24288909050393154,0.0,981,0.08780630105017503,0.22314854642774093,0.008919227591476396,1.0,984,0.9121936989498249,0.990761579028075,0.7415712954202031,0.0,982,OLMo-3-7B,4,857,369,861,,Math source,MMLU,0.24737456242707118,0.49424337791765,0.0,0.9807692307692307,988,0.7526254375729288,1.0,0.49770166073546857,0.026804123711340205,970
OOD,olmo3_7b_it,16,math,truthfulqa_binary,math->truthfulqa_binary,0.7741398446170922,0.8366474151272628,0.6982218978661288,0.0,1000,0.09393883339499322,0.12891848035406595,0.06551376073387784,1.0,1000,0.9060611666050068,0.9362123651574514,0.8730469285638242,0.0,1000,OLMo-3-7B,102,318,372,420,,Math source,TruthfulQA,0.13192132198791467,0.17225468041379646,0.09746061092934866,1.0,1000,0.8680786780120854,0.9035091722028205,0.8273933495984828,0.0,1000
OOD,olmo3_7b_it,16,movies,mmlu,movies->mmlu,0.5224620770128354,0.9661966983430799,-0.18669275106662292,0.03643724696356275,988,0.18903150525087514,0.5798098055790364,0.017123702422145334,0.9583756345177665,985,0.8109684947491248,0.9929888171972485,0.4539263230575525,0.02857142857142857,980,OLMo-3-7B,4,857,369,861,,Movies source,MMLU,0.2885064177362894,0.5167866955407454,0.024316938426667666,0.9705583756345177,985,0.7114935822637106,0.9764995517550513,0.39934426229508196,0.0547112462006079,987
OOD,olmo3_7b_it,16,movies,truthfulqa_binary,movies->truthfulqa_binary,0.4987051424343322,0.6084054022960194,0.36850690232577415,0.0,1000,0.19691083980762117,0.2530161018326204,0.14688591953124355,1.0,1000,0.8030891601923789,0.8562504713917116,0.7438620158708629,0.0,1000,OLMo-3-7B,102,318,372,420,,Movies source,TruthfulQA,0.30438401775804663,0.37206715767774223,0.23927396559017053,1.0,1000,0.6956159822419534,0.7608243548861903,0.629166586158707,0.0,1000
OOD,olmo3_7b_it,17,math,mmlu,math->mmlu,0.6554842473745625,0.9794143954540672,-0.12076687357586227,0.032454361054766734,986,0.1484830805134189,0.4329588096534204,0.0,0.9774358974358974,975,0.8515169194865811,1.0,0.4583155629115551,0.03458799593082401,983,OLMo-3-7B,4,857,369,861,,Math source,MMLU,0.19603267211201866,0.5988789681965714,0.016500776096235934,0.9593082400813835,983,0.8039673278879813,0.9865933491738718,0.39300081599347203,0.04085801838610827,979
OOD,olmo3_7b_it,17,math,truthfulqa_binary,math->truthfulqa_binary,0.6953076828215563,0.7667589536932857,0.6054951729206661,0.0,1000,0.12439881613022567,0.16778726907472055,0.08763043216015409,1.0,1000,0.8756011838697744,0.9116188234203374,0.8327280404434998,0.0,1000,OLMo-3-7B,102,318,372,420,,Math source,TruthfulQA,0.18029350104821804,0.22565227605204988,0.14328827053104334,1.0,1000,0.8197064989517819,0.8622076376174928,0.7756786137497077,0.0,1000
OOD,olmo3_7b_it,17,movies,mmlu,movies->mmlu,0.619311551925321,0.983085091504835,-0.13766044802603206,0.038539553752535496,986,0.16131855309218204,0.5448316109831398,0.006419793459552497,0.963265306122449,980,0.838681446907818,0.9889967342027802,0.47496449056153706,0.03160040774719674,981,OLMo-3-7B,4,857,369,861,,Movies source,MMLU,0.2193698949824971,0.5731934731934729,0.01535199782549606,0.965412004069176,983,0.780630105017503,0.9859474409147554,0.4352921398279808,0.027411167512690356,985
OOD,olmo3_7b_it,17,movies,truthfulqa_binary,movies->truthfulqa_binary,0.4775558021950919,0.5910905457642723,0.3509752036433603,0.0,1000,0.20471081514366754,0.2653181643625192,0.14928982229661836,1.0,1000,0.7952891848563325,0.8491165704220746,0.7359297621999115,0.0,1000,OLMo-3-7B,102,318,372,420,,Movies source,TruthfulQA,0.31773338266124057,0.3817041519019225,0.2563208168642951,1.0,1000,0.6822666173387594,0.7415304838839322,0.6175745478479854,0.0,1000
OOD,olmo3_7b_it,18,math,mmlu,math->mmlu,0.6446907817969663,1.0,-0.04586360397610392,0.025303643724696356,988,0.15490081680280046,0.5549179380331,0.0,0.9681397738951696,973,0.8450991831971996,1.0,0.4332177615571776,0.04073319755600815,982,OLMo-3-7B,4,857,369,861,,Math source,MMLU,0.20040840140023336,0.6208962304306156,0.0,0.9664292980671414,983,0.7995915985997666,1.0,0.3830529411764706,0.03578732106339468,978
OOD,olmo3_7b_it,18,math,truthfulqa_binary,math->truthfulqa_binary,0.6919780490812677,0.7699753697954838,0.614921386133052,0.0,1000,0.13435688740905166,0.18137469774543638,0.09720126588917288,1.0,1000,0.8656431125909483,0.9045348990408228,0.8259564096423537,0.0,1000,OLMo-3-7B,102,318,372,420,,Math source,TruthfulQA,0.1736650635096806,0.22010810599253997,0.13273540607205586,1.0,1000,0.8263349364903194,0.8690884163793914,0.7804839600850322,0.0,1000
OOD,olmo3_7b_it,18,movies,mmlu,movies->mmlu,0.6166861143523921,0.9729629330207359,-0.11708710497169082,0.033023735810113516,969,0.17036172695449242,0.5433580160008659,0.002814425381791349,0.9734422880490297,979,0.8296382730455076,0.9961637126865671,0.5323103785744158,0.024640657084188913,974,OLMo-3-7B,4,857,369,861,,Movies source,MMLU,0.2129521586931155,0.5759068133870349,0.006856395004839209,0.9622448979591837,980,0.7870478413068844,0.9836380301228695,0.43356627119765057,0.02854230377166157,981
