experiment,model,layer,domain,source,target,direction,all_delta_auc,all_delta_auc_ci_high,all_delta_auc_ci_low,all_delta_auc_p,all_meta_gt_auc,all_meta_gt_auc_ci_high,all_meta_gt_auc_ci_low,all_meta_gt_auc_p,all_meta_mj_auc,all_meta_mj_auc_ci_high,all_meta_mj_auc_ci_low,all_meta_mj_auc_p,all_truth_gt_auc,all_truth_gt_auc_ci_high,all_truth_gt_auc_ci_low,all_truth_gt_auc_p,all_truth_mj_auc,all_truth_mj_auc_ci_high,all_truth_mj_auc_ci_low,all_truth_mj_auc_p,auc_mj,auc_mj_ci_high,auc_mj_ci_low,auc_mj_p,cb_delta_auc,cb_delta_auc_ci_high,cb_delta_auc_ci_low,cb_delta_auc_p,cb_meta_gt_auc,cb_meta_gt_auc_ci_high,cb_meta_gt_auc_ci_low,cb_meta_gt_auc_p,cb_meta_mj_auc,cb_meta_mj_auc_ci_high,cb_meta_mj_auc_ci_low,cb_meta_mj_auc_p,cb_sample_size,cb_truth_gt_auc,cb_truth_gt_auc_ci_high,cb_truth_gt_auc_ci_low,cb_truth_gt_auc_p,cb_truth_mj_auc,cb_truth_mj_auc_ci_high,cb_truth_mj_auc_ci_low,cb_truth_mj_auc_p,cohens_d,cohens_d_ci_high,cohens_d_ci_low,cohens_d_p,delta_score,fold_empty_quadrants,fold_meta_gt_auc_mean,fold_meta_mj_auc_mean,fold_meta_mj_auc_std,fold_truth_gt_auc_mean,fold_truth_gt_auc_std,fold_truth_mj_auc_mean,n_B,n_C,source_empty_quadrants,threshold,threshold_mode
Exp2B,olmo3_7b_it,20,nan,math,movies,math->movies,0.1360507217189556,0.1558284823351211,0.1163351028058879,0.0,0.821843101359133,0.8440159099559766,0.7980500868385061,0.0,0.9822047842998451,0.9882083508687388,0.977341047027761,0.0,0.8461540625808897,0.8642184859730138,0.8277141913840866,0.0,0.9597254280302888,0.9682264560146256,0.9516327644871247,0.0,,,,,0.8388741502238435,0.8808017714650578,0.7947854469815524,0.0,0.0430691427623943,0.0633453856816232,0.0261748406321305,1.0,0.9569308572376056,0.9725829944758948,0.9372513979350622,0.0,311.0,0.1180567070137622,0.1533774491637394,0.0773593359962536,1.0,0.8819432929862377,0.9202237248046072,0.846564858722635,0.0,,,,,,,,,,,,,,,,0.7,symmetric_confident
Exp2B,olmo3_7b_it,20,nan,movies,math,movies->math,0.2984907726175561,0.3391559823323198,0.2654293395321722,0.0,0.638996449416131,0.6665853114114051,0.6076956609283726,0.0,0.8661974083415579,0.8860961951326397,0.8504924120062202,0.0,0.5677066357240018,0.599208970161772,0.539964761114965,0.0,0.6578892056877581,0.6894342046772647,0.6325689903305041,0.0,,,,,0.4281832298136646,0.5033197065696225,0.3452406958217948,0.0,0.1880063462057791,0.2291042044125585,0.1475656573308967,1.0,0.811993653794221,0.8523718837869577,0.7770704051439576,0.0,506.0,0.3838104239805563,0.4319081987303118,0.3441169432330549,1.0,0.6161895760194437,0.6618244920337134,0.5649545679954873,0.0,,,,,,,,,,,,,,,,0.7,symmetric_confident
Exp2B,olmo3_7b_it,21,nan,math,movies,math->movies,0.1316715769038802,0.1489925231908493,0.1133868539331098,0.0,0.8124664718438517,0.8344116597358255,0.7896615780262309,0.0,0.9818658995319623,0.9858308522301528,0.976156954796542,0.0,0.8501943226280823,0.86484996687851,0.8306525824914412,0.0,0.9671093505838232,0.97324405057987,0.960307369862798,0.0,,,,,0.8622119051566904,0.9022167971157782,0.8113481197677057,0.0,0.0368927209418007,0.0548049240328878,0.0199316037564286,1.0,0.9631072790581992,0.9769997202409992,0.9411574995852,0.0,311.0,0.1008953739015088,0.1417132578678465,0.0726624670619235,1.0,0.8991046260984912,0.931558641775121,0.8708469400096759,0.0,,,,,,,,,,,,,,,,0.7,symmetric_confident
Exp2B,olmo3_7b_it,21,nan,movies,math,movies->math,0.3012954899657576,0.3323729905189747,0.2693419142771779,0.0,0.6323928849254464,0.6570886612394788,0.6010123783783223,0.0,0.855427769857806,0.8752529386021327,0.8367266525623713,0.0,0.5541322798920484,0.58708230586278,0.5295271188855079,0.0,0.62127380560734,0.6484261731543679,0.5905134583246597,0.0,,,,,0.3863927896300296,0.4483123401047565,0.2892376808096505,0.0,0.1977788279773157,0.2297365488024593,0.1663206305918329,1.0,0.8022211720226843,0.8422659179875825,0.7639598090640017,0.0,506.0,0.4158283823926546,0.4733769401817477,0.3775617241811713,1.0,0.5841716176073454,0.6385847181502834,0.5300168055849874,0.0,,,,,,,,,,,,,,,,0.7,symmetric_confident
Exp2B,olmo3_7b_it,22,nan,math,movies,math->movies,0.1316171794901175,0.1515661969879352,0.1119473194164118,0.0,0.8234168145344323,0.8483867580664025,0.7952995953935824,0.0,0.984390591052689,0.9899031471427052,0.9803359048869786,0.0,0.8527734115625715,0.872459101708972,0.8312346242426101,0.0,0.9683331011345108,0.9756295639752548,0.9627049196939164,0.0,,,,,0.8612999502570055,0.902415663227389,0.809686212589436,0.0,0.0378461283369258,0.0591899165830338,0.0212885764061722,1.0,0.962153871663074,0.980570922133422,0.944019571502706,0.0,311.0,0.1008539214060686,0.137667984117575,0.0645734902188866,1.0,0.8991460785939314,0.936178698188564,0.8712681175804884,0.0,,,,,,,,,,,,,,,,0.7,symmetric_confident
Exp2B,olmo3_7b_it,22,nan,movies,math,movies->math,0.2860563695199387,0.3120728261526932,0.2520914617641834,0.0,0.6317649052815478,0.6584976811887313,0.6034590194025572,0.0,0.8525765800343605,0.8734194620376963,0.8376014640356007,0.0,0.5665202105144218,0.5926220834548053,0.5424445522680729,0.0,0.6597260299009394,0.6825452181848678,0.6326761759298062,0.0,,,,,0.4222927356197677,0.5136254728086037,0.3352702780714278,0.0,0.199466648663246,0.2366301575042075,0.1605371397127836,1.0,0.800533351336754,0.8332073997258136,0.7493802468478254,0.0,506.0,0.3782406157169862,0.4216308282256165,0.3340646664133442,1.0,0.6217593842830138,0.6650965201879151,0.5598885033045778,0.0,,,,,,,,,,,,,,,,0.7,symmetric_confident
Exp2B,olmo3_7b_it,23,nan,math,movies,math->movies,0.131593923190037,0.1562915920735795,0.1130601279460736,0.0,0.8096491688768678,0.8344758522813803,0.7921849875179553,0.0,0.982169013129902,0.986754203765561,0.9753279778403126,0.0,0.850575089939865,0.8710745413758221,0.823900464525675,0.0,0.9726294069140023,0.9784660150778128,0.965568289847406,0.0,,,,,0.8796219532415852,0.9214172999843304,0.833054478633801,0.0,0.0343641187199469,0.049511359614439,0.0202267132162395,1.0,0.9656358812800532,0.9779818332727682,0.9520110565096884,0.0,311.0,0.0860139280384679,0.1121523487118805,0.0611340362536014,1.0,0.913986071961532,0.9402608575976256,0.8785560491783406,0.0,,,,,,,,,,,,,,,,0.7,symmetric_confident
Exp2B,olmo3_7b_it,23,nan,movies,math,movies->math,0.3054436567438257,0.3242203402575233,0.2736222816951443,0.0,0.6407152449120611,0.6693828077063931,0.6092886388218636,0.0,0.8676092956098987,0.8886230707312373,0.8493166207464315,0.0,0.5621656388660731,0.5915120114525102,0.5273184932550166,0.0,0.6356028621559382,0.66284973449615,0.6078612590488479,0.0,,,,,0.4056001890359169,0.4787755980500412,0.3221745777289906,0.0,0.1880401026194977,0.2184974638956036,0.1483345303482839,1.0,0.8119598973805023,0.848886343615502,0.7819284681049595,0.0,506.0,0.4063597083445854,0.4441549085075522,0.3585839048888142,1.0,0.5936402916554145,0.6461948528036489,0.5458868747217657,0.0,,,,,,,,,,,,,,,,0.7,symmetric_confident
Exp2B,olmo3_7b_it,24,nan,math,movies,math->movies,0.129503521204955,0.1500510467081599,0.1105580608549967,0.0,0.8041664947274043,0.8232544917311555,0.7784312113856113,0.0,0.9791567040820554,0.9852451505127688,0.974526104609484,0.0,0.8496531828771003,0.8687858880957946,0.8289120165611439,0.0,0.9719591681508564,0.9773692365767956,0.9641235085135572,0.0,,,,,0.8779224009285359,0.9241605927895844,0.8407052097606488,0.0,0.0355247885922732,0.0519277360066833,0.0211533617520493,1.0,0.9644752114077269,0.9814302517731466,0.945116963962636,0.0,311.0,0.0865528104791908,0.1178028663810299,0.0496904511261603,1.0,0.9134471895208092,0.9513222884090344,0.8784133536711929,0.0,,,,,,,,,,,,,,,,0.7,symmetric_confident
Exp2B,olmo3_7b_it,24,nan,movies,math,movies->math,0.3015026585461515,0.3336078608946546,0.2690733914870289,0.0,0.6396287749399182,0.6589346524846511,0.610489015778663,0.0,0.8582880981101729,0.8751402195468202,0.8413604108242366,0.0,0.5567854395640214,0.5839013134744815,0.5273829336499888,0.0,0.6133347954819608,0.6427955284282267,0.582991989485088,0.0,,,,,0.3683668647042938,0.468152152858969,0.296475072049532,0.0,0.2001080205238995,0.2373438203258618,0.1588971309039811,1.0,0.7998919794761005,0.8370346887551193,0.7668413978494624,0.0,506.0,0.4315251147718066,0.4733973029459166,0.3831600180545657,1.0,0.5684748852281933,0.6371269765943646,0.5148299994616649,0.01,,,,,,,,,,,,,,,,0.7,symmetric_confident
Exp2B,olmo3_7b_it,25,nan,math,movies,math->movies,0.131015495888448,0.1544177447224241,0.1095047505103116,0.0,0.8098564338421484,0.8299448861292444,0.7904156951855204,0.0,0.9814724166625874,0.987015246908344,0.975696321752454,0.0,0.8504569207741394,0.8707870545418576,0.838525539841052,0.0,0.9720928393648548,0.9766455759598308,0.965275312292086,0.0,,,,,0.8738600563753938,0.9201488833746898,0.8170301195755982,0.0,0.0350273586469905,0.0533686602084072,0.0184451219512195,1.0,0.9649726413530094,0.9811942696671088,0.9486493464159708,0.0,311.0,0.0911125849776156,0.1316186504637022,0.053908587368825,1.0,0.9088874150223843,0.9403980586798234,0.8719707134288401,0.0,,,,,,,,,,,,,,,,0.7,symmetric_confident
Exp2B,olmo3_7b_it,25,nan,movies,math,movies->math,0.2863266622261295,0.3256110463490922,0.2483341089998779,0.0,0.6367365918740738,0.6622596946486051,0.6110096954413257,0.0,0.8467257009174982,0.8639491128315094,0.8285342392743729,0.0,0.5603990386913686,0.5862945409797602,0.5272647519921704,0.0,0.6196037577219724,0.6424365878761742,0.5819330674393807,0.0,,,,,0.359421415068863,0.456032146766039,0.281750977108506,0.0,0.2134080475290305,0.2415977088281829,0.1730724306851506,1.0,0.7865919524709695,0.829237497011343,0.7441985409604185,0.0,506.0,0.4271705374021064,0.4797564857164177,0.3858670142323102,1.0,0.5728294625978936,0.6164997386564529,0.5312540974457809,0.0,,,,,,,,,,,,,,,,0.7,symmetric_confident
Exp2B,olmo3_7b_it,26,nan,math,movies,math->movies,0.131909806735722,0.1496448715159414,0.1112802994821621,0.0,0.8082733421616329,0.8299714673430466,0.7815580011574556,0.0,0.981365103152758,0.986509476490577,0.9769699821872208,0.0,0.8494552964170359,0.8687143911942515,0.8294822171924842,0.0,0.9733391822334012,0.9792272947325668,0.9665261027215608,0.0,,,,,0.8800364781959874,0.9239521044042286,0.8294932788262313,0.0,0.035110263637871,0.0531539023779946,0.0192155377195508,1.0,0.964889736362129,0.9804821764061707,0.9498124914356564,0.0,311.0,0.0848532581661416,0.1176715625313276,0.0513300541006993,1.0,0.9151467418338584,0.9489956609749004,0.8861091702581516,0.0,,,,,,,,,,,,,,,,0.7,symmetric_confident
Exp2B,olmo3_7b_it,26,nan,movies,math,movies->math,0.2892458222496418,0.319607434256801,0.2549518364445502,0.0,0.6391529010921196,0.6689516694985339,0.6096619988506328,0.0,0.8549685638045107,0.8723283579589206,0.8346082287770613,0.0,0.5657227415548689,0.5932883433992501,0.5399479669142574,0.0,0.6288655554337098,0.6597950860526463,0.5997884775034696,0.0,,,,,0.373886038347286,0.4515736149764092,0.2831406479847013,0.0,0.2048170402376451,0.2495999326448991,0.1635809560409668,1.0,0.7951829597623549,0.8321975122817238,0.7523271086166623,0.0,506.0,0.4212969214150688,0.4843209680722948,0.3692000452908222,1.0,0.5787030785849311,0.6179996676681456,0.5371317165212575,0.0,,,,,,,,,,,,,,,,0.7,symmetric_confident
Exp2B,olmo3_7b_it,27,nan,math,movies,math->movies,0.1289361964690873,0.1465998873141287,0.111874609041427,0.0,0.8187800815554813,0.8399135460750851,0.7918652854124061,0.0,0.9817021052274858,0.9861794746940326,0.9776493499713248,0.0,0.8527659087583984,0.8702396115618726,0.833244578797826,0.0,0.9734973284584132,0.9799469085342888,0.9652303913507776,0.0,,,,,0.8726993865030674,0.9157286453818216,0.8325728095993871,0.0,0.0414524954402255,0.0657850063503583,0.0269741750953407,1.0,0.9585475045597744,0.9763191336796208,0.9365383562642762,0.0,311.0,0.085848118056707,0.1166085195116805,0.0516766779515342,1.0,0.914151881943293,0.9455212827910884,0.8833055497430347,0.0,,,,,,,,,,,,,,,,0.7,symmetric_confident
Exp2B,olmo3_7b_it,27,nan,movies,math,movies->math,0.2850249432393368,0.3167630295649156,0.2497672022336356,0.0,0.6431033059108312,0.6753685991779922,0.6171475692113714,0.0,0.8633941952699492,0.8849777206679265,0.8458249439821175,0.0,0.5783692520306124,0.6061559323891964,0.5564752389938372,0.0,0.6672652337610118,0.6960378529029949,0.641748692926511,0.0,,,,,0.4160140426681069,0.5024842823315865,0.3114862521283976,0.0,0.1957871995679179,0.2377590087907008,0.1591570417558589,1.0,0.8042128004320821,0.841805347376142,0.7607991194110822,0.0,506.0,0.3881987577639751,0.4381335584306386,0.3424045829339952,1.0,0.6118012422360248,0.6624618540487482,0.5724774935413883,0.0,,,,,,,,,,,,,,,,0.7,symmetric_confident
Exp2B,olmo3_7b_it,28,nan,math,movies,math->movies,0.1274947770617933,0.1502572371640914,0.1103668478015643,0.0,0.821730559296537,0.8418237024548884,0.8040313019736542,0.0,0.9814648858899678,0.9862875751902777,0.9756502409365068,0.0,0.8539701088281745,0.8673558531717527,0.830993950206332,0.0,0.971912100821984,0.9797014031108484,0.9633607472372612,0.0,,,,,0.8668131321505554,0.9154630416923976,0.8268417418649167,0.0,0.0436909301939976,0.0609144996430979,0.0287556629996749,1.0,0.9563090698060024,0.9745698739476306,0.9335977000454824,0.0,311.0,0.0894959376554468,0.1281739942584287,0.0594485331446288,1.0,0.9105040623445532,0.9395743149403452,0.8774974346709211,0.0,,,,,,,,,,,,,,,,0.7,symmetric_confident
Exp2B,olmo3_7b_it,28,nan,movies,math,movies->math,0.2775615808868826,0.3074189524035989,0.2460651585090414,0.0,0.6469037778733872,0.6716525157373906,0.6214436543703231,0.0,0.8646530138538583,0.889640902568957,0.8425810205492889,0.0,0.5870914329669756,0.6113734844368822,0.5657271461934591,0.0,0.677052491135724,0.7121514829863418,0.6494386635501207,0.0,,,,,0.4124696192276532,0.480607818135166,0.3552428426068194,0.0,0.1987240075614366,0.2461457341525119,0.1627017562908379,1.0,0.8012759924385633,0.8465308300542901,0.763243832215253,0.0,506.0,0.38880637321091,0.4310737067556148,0.3364163448801089,1.0,0.61119362678909,0.6634136796690182,0.5596603422975722,0.0,,,,,,,,,,,,,,,,0.7,symmetric_confident
Exp2B,olmo3_7b_it,29,nan,math,movies,math->movies,0.1249776572563845,0.1508342083508689,0.1035636962995028,0.0,0.8036075358165115,0.8246532921618683,0.7831220797541428,0.0,0.973403193800668,0.9797809267818413,0.9658019336740749,0.0,0.8484255365442834,0.8666153074790995,0.8290478223413571,0.0,0.9687981263437724,0.9766892558181958,0.9584389571774364,0.0,,,,,0.8592687779804344,0.910311051633159,0.7984645917177072,0.0,0.0472972972972973,0.0743018739739015,0.0253118420557936,1.0,0.9527027027027029,0.9765911923556294,0.9307379703629703,0.0,311.0,0.0934339247222682,0.1233694896263957,0.0608005284118951,1.0,0.9065660752777316,0.9375512666707124,0.8680163060046243,0.0,,,,,,,,,,,,,,,,0.7,symmetric_confident
Exp2B,olmo3_7b_it,29,nan,movies,math,movies->math,0.2811621653394821,0.3145779914927,0.251543741136074,0.0,0.6458020973216342,0.6695332853934188,0.6166672577108276,0.0,0.8545619037175128,0.8748183235663123,0.8361503932040706,0.0,0.5733997383780307,0.6058103518210297,0.5468273773154383,0.0,0.6313260774207698,0.6616424624477266,0.6025757096174054,0.0,,,,,0.3540203888738861,0.4439857059752347,0.2838685600402383,0.0,0.2115683229813664,0.2570711828230576,0.1762265512177143,1.0,0.7884316770186336,0.8274147449026762,0.751962302594554,0.0,506.0,0.4344112881447475,0.4855203910947522,0.3894498818214058,0.99,0.5655887118552525,0.6175643365248336,0.5102712829860361,0.0,,,,,,,,,,,,,,,,0.7,symmetric_confident
Exp2B,olmo3_7b_it,30,nan,math,movies,math->movies,0.1221028236680359,0.1437886762351097,0.1018680821645131,0.0,0.7953619540303188,0.8154797147873164,0.7710731087041353,0.0,0.9675084815326628,0.9759126969622526,0.9603369171851364,0.0,0.845405657864627,0.8643798671900357,0.8249687378038685,0.0,0.9610640228634256,0.96830426897487,0.952169888420135,0.0,,,,,0.8377963853423976,0.8885220897560544,0.7790128836397275,0.0,0.0475460122699386,0.0684265584509069,0.0278186505377894,1.0,0.9524539877300614,0.9707062889874236,0.927798370328858,0.0,311.0,0.1146576023876637,0.1577290260068625,0.08113954353319,1.0,0.8853423976123362,0.9248799621592948,0.8384759445070433,0.0,,,,,,,,,,,,,,,,0.7,symmetric_confident
Exp2B,olmo3_7b_it,30,nan,movies,math,movies->math,0.2162887992670662,0.2489848889997067,0.1870251304463873,0.0,0.6369299835291152,0.6669581655131919,0.6108393220751244,0.0,0.7954522608473151,0.8219814963111242,0.7734145349711542,0.0,0.5791634615802489,0.6058971851474517,0.5416976894170282,0.0,0.6007785941440947,0.6346558060445702,0.5751233260224301,0.0,,,,,0.221391439373481,0.2996745577715676,0.1287266244090012,0.0,0.2907439913583581,0.3289903098664554,0.2455043085852036,1.0,0.709256008641642,0.7526903701281098,0.6655886770559838,0.0,506.0,0.4878645692681609,0.55087008811806,0.4413954889807162,0.69,0.5121354307318391,0.5639288778601799,0.4627111414244174,0.35,,,,,,,,,,,,,,,,0.7,symmetric_confident
Exp2B,olmo3_7b_it,31,nan,math,movies,math->movies,-0.0378834187916735,-0.0064281095299274,-0.0647441863756879,0.99,0.6269690171701674,0.6575833706718925,0.6031032739767545,0.0,0.7909401039999698,0.8125784533413877,0.76638964984083,0.0,0.8288235227916434,0.8494795501903063,0.8084879808828858,0.0,0.9541903101548704,0.9641638805763258,0.9446058029382314,0.0,,,,,0.7894627756590947,0.8293304885419951,0.7313875462132577,0.0,0.0919416348864201,0.1251142408533636,0.0600640938886161,1.0,0.9080583651135798,0.9391639146337132,0.8732110098805304,0.0,311.0,0.1185955894544851,0.1575354898765554,0.0822193418582045,1.0,0.8814044105455149,0.9123880948446914,0.8407387975244461,0.0,,,,,,,,,,,,,,,,0.7,symmetric_confident
Exp2B,olmo3_7b_it,31,nan,movies,math,movies->math,0.1438571606189601,0.1754782692936811,0.1035098206264182,0.0,0.599850936319822,0.6348687610333525,0.5694628831107552,0.0,0.6651519720729612,0.6989559325490233,0.6324433005478286,0.0,0.521294811454001,0.5509011301417155,0.4930876806775756,0.08,0.4315188982710092,0.4606663930312593,0.4032613980613826,1.0,,,,,-0.061554820415879,0.0477917426154958,-0.1508918912479379,0.9,0.4259721847150958,0.4624659146236252,0.3677683660301714,1.0,0.5740278152849041,0.622725294902872,0.5192089840840647,0.02,506.0,0.6355826357007831,0.6868880251769894,0.5861860057090305,0.0,0.3644173642992168,0.4105844303079373,0.3216254465685606,1.0,,,,,,,,,,,,,,,,0.7,symmetric_confident
Exp2B,qwen25_7b,0,nan,math,movies,math->movies,0.0102088426460161,0.0527336337892276,-0.0327423641078499,0.35,0.5100184241803007,0.5271275851853152,0.4901590671466732,0.19,0.496569647301104,0.5223946290931634,0.4752116541019009,0.67,0.4863608046550878,0.5130283539398331,0.4632490800121625,0.85,0.5054064704074908,0.5315380867441378,0.473251561329746,0.38,,,,,-0.0010471781305114,0.0403955572117367,-0.0349694473823616,0.53,0.5416482951205174,0.5871047744947703,0.4862116496340327,0.11,0.4583517048794827,0.5170547746710625,0.4150083979929987,0.93,522.0,0.4593988830099941,0.5147617875118774,0.4053746423577035,0.92,0.5406011169900059,0.5985602972536549,0.4940620737465955,0.04,,,,,,,,,,,,,,,,0.8,symmetric_confident
Exp2B,qwen25_7b,0,nan,movies,math,movies->math,0.0024581980446723,0.0392015103046124,-0.0248523071561353,0.42,0.5074375707602589,0.525257783973946,0.4911985381882564,0.21,0.4894239803416126,0.5126053414349084,0.4717908773652486,0.83,0.4869657822969403,0.5031221237071952,0.470610993542943,0.92,0.5192120125411701,0.5391732319804151,0.4942056404713865,0.1,,,,,0.0269079227862802,0.0572483513703317,0.0005270272248324,0.03,0.5328511151295962,0.5767633555735348,0.4786037192627548,0.11,0.4671488848704038,0.5096448496194909,0.4185248926280349,0.88,1823.0,0.4402409620841235,0.4767582848726214,0.4025544492994858,1.0,0.5597590379158764,0.5965564125026198,0.5160235991376464,0.01,,,,,,,,,,,,,,,,0.8,symmetric_confident
Exp2B,qwen25_7b,1,nan,math,movies,math->movies,-0.0574998061708873,-0.0235494000834139,-0.0860892835283086,1.0,0.4754697724149814,0.5033096135333014,0.4538035314402275,0.94,0.4785676254453594,0.5072113017012617,0.4559978163376215,0.93,0.5360674316162468,0.5599185643348426,0.5109065902004662,0.0,0.5331624216296345,0.5566219558854436,0.5063826746924667,0.01,,,,,-0.0133928571428571,0.0413413749504634,-0.0642035197260458,0.66,0.5052910052910053,0.559712297539243,0.4385083878549851,0.41,0.4947089947089947,0.5499135733115873,0.4532220882355833,0.51,522.0,0.5081018518518519,0.5471438628810619,0.4520160476194158,0.43,0.4918981481481481,0.5416262369693737,0.4395755162801402,0.6,,,,,,,,,,,,,,,,0.8,symmetric_confident
Exp2B,qwen25_7b,1,nan,movies,math,movies->math,-0.0149983557219563,0.0069077338431475,-0.0460113267808301,0.89,0.5111032191912503,0.5255339884550798,0.4971194495047766,0.04,0.4965573730998097,0.5166159978232728,0.4712848166991562,0.65,0.511555728821766,0.5281582080557008,0.4961848600759959,0.11,0.4992638429531633,0.5187787081067313,0.4784338953289345,0.51,,,,,-0.0518605095635043,-0.0037137116141397,-0.0953388403771607,0.98,0.5299585409958982,0.579308723691099,0.4893293619333673,0.04,0.4700414590041017,0.5043810605091231,0.424483076797732,0.94,1823.0,0.5219019685676061,0.5687005689829143,0.4713487819983174,0.2,0.4780980314323939,0.5271036271224597,0.4286646084652264,0.82,,,,,,,,,,,,,,,,0.8,symmetric_confident
Exp2B,qwen25_7b,2,nan,math,movies,math->movies,0.0255727257984084,0.0526786075743243,-0.0086583333690645,0.07,0.5109341103595145,0.5418522648806631,0.4908794343917333,0.22,0.5252954794401664,0.548771992258145,0.5045429062631028,0.02,0.4997227536417579,0.5276260672759292,0.4747332845718771,0.52,0.5108645427017341,0.5338523829593249,0.4899155491340639,0.17,,,,,0.0589910346854791,0.1394083608804746,-0.0227355633060743,0.09,0.4733980011757789,0.5266325750575338,0.4140091380785022,0.78,0.5266019988242211,0.5673045774431679,0.4666465887110473,0.14,522.0,0.4676109641387419,0.5081200817435473,0.419916226189533,0.87,0.5323890358612581,0.5881039281269661,0.4913380287456533,0.12,,,,,,,,,,,,,,,,0.8,symmetric_confident
Exp2B,qwen25_7b,2,nan,movies,math,movies->math,0.0468241922806231,0.0794746377383706,0.0159647779054706,0.0,0.5392647341550424,0.5553211703332842,0.5237220508728538,0.0,0.5357216851422927,0.5553642393456789,0.5193366898843945,0.0,0.4888974928616695,0.501920733547678,0.4717772103928073,0.92,0.4863533897984258,0.5064525965645985,0.4657371387167668,0.91,,,,,-0.002014143107073,0.0393855025256464,-0.0549060135333964,0.47,0.4963539599229627,0.5367387339308421,0.4450294265975779,0.64,0.5036460400770373,0.5472246434815309,0.4613651632601374,0.45,1823.0,0.5056601831841103,0.5543191434354777,0.4640774080412087,0.34,0.4943398168158897,0.5426974807642905,0.4546192160371592,0.61,,,,,,,,,,,,,,,,0.8,symmetric_confident
Exp2B,qwen25_7b,3,nan,math,movies,math->movies,0.0088364625412127,0.036739811453299,-0.0327174529362794,0.39,0.5120038836581497,0.5410900452906304,0.487138305805657,0.14,0.5205780114978386,0.5449314915904856,0.5010066191552628,0.02,0.5117415489566258,0.5332717005654644,0.4841813379036395,0.21,0.5205398964678508,0.5526184661643174,0.4970286446391751,0.05,,,,,0.0412257495590828,0.1281818113442441,-0.0341253080214962,0.15,0.4843106995884774,0.5402929575859801,0.4353983723696116,0.67,0.5156893004115226,0.5625428437051366,0.4695251063224475,0.26,522.0,0.4744635508524397,0.530221698262141,0.4344160460202881,0.82,0.5255364491475603,0.5729350227314586,0.4739896031003569,0.19,,,,,,,,,,,,,,,,0.8,symmetric_confident
Exp2B,qwen25_7b,3,nan,movies,math,movies->math,0.0283076839676478,0.0512374512258084,-0.0084535488862512,0.05,0.5503791681797792,0.568082611602912,0.5368475732173043,0.0,0.5284403038239556,0.5484298433981919,0.5069008672004717,0.0,0.5001326198563077,0.5164599420096516,0.4839622290652531,0.47,0.5121001297481097,0.5369948022993036,0.4922520217775261,0.09,,,,,0.0062078242843911,0.0560566844129423,-0.0419843877133087,0.35,0.5045722518708008,0.5549944805173653,0.4630506613301871,0.45,0.4954277481291992,0.5395769544330037,0.4474021675617706,0.59,1823.0,0.489219923844808,0.5346076974916831,0.4537668165386538,0.7,0.5107800761551919,0.5587461577689105,0.476666568823138,0.23,,,,,,,,,,,,,,,,0.8,symmetric_confident
Exp2B,qwen25_7b,4,nan,math,movies,math->movies,0.0084368241377474,0.0410850171656464,-0.0274858575319958,0.35,0.5119856582999386,0.5328810472994896,0.4872477010992176,0.23,0.5324810421704692,0.5565165743945185,0.5050827178803402,0.0,0.5240442180327217,0.5426289695382348,0.5022590111529813,0.0,0.5465495929314798,0.5730287422637147,0.5236570360243153,0.0,,,,,0.0636574074074073,0.1571213646498974,-0.0292748021803017,0.1,0.4739858906525573,0.5276292816750647,0.4147978383914401,0.83,0.5260141093474426,0.570488554362083,0.4680513413022081,0.22,522.0,0.4623567019400352,0.5102020933218434,0.4026192604155661,0.92,0.5376432980599647,0.5906439955522609,0.4788520431513566,0.13,,,,,,,,,,,,,,,,0.8,symmetric_confident
Exp2B,qwen25_7b,4,nan,movies,math,movies->math,0.032032546312146,0.057384324174735,0.0037134744783603,0.01,0.5844751991968044,0.6025385765025678,0.5673730089859316,0.0,0.5481762991158544,0.5669502357017006,0.5232967593616388,0.0,0.5161437528037084,0.5306230599570498,0.4971657652433504,0.04,0.5229796980345054,0.5418153778831988,0.502438036421588,0.01,,,,,-0.0132793778209029,0.0370670576617224,-0.0640420589692444,0.74,0.5167967773710287,0.5624945043261871,0.4735459154890704,0.2,0.4832032226289713,0.5277551305040844,0.4409525093264326,0.73,1823.0,0.4964826004498743,0.5363795300327064,0.4492871568301152,0.49,0.5035173995501258,0.5579341680784099,0.4633961024917918,0.44,,,,,,,,,,,,,,,,0.8,symmetric_confident
Exp2B,qwen25_7b,5,nan,math,movies,math->movies,-0.0086645711500011,0.0181665603648771,-0.0408395635112841,0.73,0.5251874450477836,0.5516966074296117,0.5036897157311748,0.02,0.5198420982265369,0.5494057421080477,0.4986067320796881,0.04,0.5285066693765381,0.547844385757295,0.5044223995563987,0.01,0.5358398558900035,0.5598945744756614,0.5058875761595838,0.01,,,,,0.0512933568489124,0.1928420764618944,-0.038955159478376,0.22,0.4863131981187537,0.5407548278460433,0.4342231893830263,0.67,0.5136868018812464,0.56630274241868,0.4627084396685697,0.25,522.0,0.4623934450323339,0.5198653715523834,0.415621315924244,0.9,0.5376065549676661,0.602723981602658,0.4967152134123953,0.04,,,,,,,,,,,,,,,,0.8,symmetric_confident
